Plant Code,Generator ID,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),time
60666,PV1,N, ,Y,2.5,2022
60667,PV1,N, ,Y,2.5,2022
60668,PV1,N, ,Y,2.7,2022
60669,PV1,Y,2.7,N, ,2022
60673,NIXA,N, ,N, ,2022
60677,TRSP,N, ,N, ,2022
60678,SJ1A,N, ,N, ,2022
60678,SJ1B,N, ,N, ,2022
60679,1,N, ,N, ,2022
60680,1,N, ,N, ,2022
60681,ASP12,Y,18,N, ,2022
60682,PEARL,N, ,N, ,2022
60684,AHS1,Y,1.2,N, ,2022
60685,CDO1,Y,1,N, ,2022
60685,CDO2,Y,0.1,N, ,2022
60685,CDO3,Y,0.2,N, ,2022
60685,CDO4,Y,0.2,N, ,2022
60686,PIERS,N, ,N, ,2022
60691,PV1,N, ,N, ,2022
60694,MLC27,N, ,Y,1.4,2022
60694,MLC28,N, ,Y,1.4,2022
60694,MLC29,N, ,Y,1.3,2022
60695,MLC17,N, ,Y,1.4,2022
60695,MLC18,N, ,Y,1.4,2022
60695,MLC19,N, ,Y,1.3,2022
60695,MLC20,N, ,Y,1.4,2022
60695,MLC21,N, ,Y,1.4,2022
60702,PV1,N, ,N, ,2022
60704,TSF1,N, ,N, ,2022
60705,RSF1,N, ,N, ,2022
60706,WSF1,N, ,N, ,2022
60707,MMSF1,N, ,N, ,2022
60708,PV1,Y,1.5,N, ,2022
60709,GRND,Y,4,N, ,2022
60710,PV1,N, ,Y,2.7,2022
60711,CCS1,N, ,Y,1.3,2022
60711,CCS2,N, ,Y,1.3,2022
60711,CCS3,N, ,Y,1.3,2022
60711,CCS4,N, ,Y,1.3,2022
60712,UCS1,N, ,N, ,2022
60712,UCS2,N, ,N, ,2022
60712,UCS3,N, ,N, ,2022
60712,UCS4,N, ,N, ,2022
60712,UCS5,N, ,N, ,2022
60713,SCS1,N, ,N, ,2022
60713,SCS2,N, ,N, ,2022
60713,SCS3,N, ,N, ,2022
60713,SCS4,N, ,N, ,2022
60713,SCS5,N, ,N, ,2022
60714,RCS1,N, ,N, ,2022
60714,RCS2,N, ,N, ,2022
60714,RCS3,N, ,N, ,2022
60714,RCS4,N, ,N, ,2022
60714,RCS5,N, ,N, ,2022
60715,PCS1,N, ,Y,1,2022
60715,PCS2,N, ,Y,1,2022
60715,PCS3,N, ,Y,1,2022
60715,PCS4,N, ,Y,1,2022
60715,PCS5,N, ,Y,1,2022
60716,OCS1,N, ,N, ,2022
60716,OCS2,N, ,N, ,2022
60716,OCS3,N, ,N, ,2022
60717,NCS1,N, ,Y,1,2022
60717,NCS2,N, ,Y,1,2022
60717,NCS3,N, ,Y,1,2022
60717,NCS4,N, ,Y,1,2022
60717,NCS5,N, ,Y,1,2022
60720,WELD1,N, ,Y,2,2022
60722,LOGA1,N, ,Y,1.7,2022
60723,CONEJ,N, ,Y,1.5,2022
60724,ARAP3,N, ,Y,2,2022
60725,ADCO2,N, ,Y,2,2022
60726,ADCO1,N, ,Y,1.5,2022
60727,PV1,Y,5.5,N, ,2022
60728,PV1,N, ,N, ,2022
60729,PV1,N, ,N, ,2022
60730,PV1,N, ,Y,2.9,2022
60730,PV2,N, ,Y,1.1,2022
60731,PV1,N, ,Y,1.4,2022
60732,PV1,N, ,N, ,2022
60733,PV1,N, ,N, ,2022
60734,PV1,N, ,N, ,2022
60735,PV1,N, ,N, ,2022
60736,PV1,Y,2.8,N, ,2022
60737,PV1,N, ,N, ,2022
60738,PV1,N, ,Y,2.5,2022
60739,PV1,Y,6,N, ,2022
60740,PV1,N, ,N, ,2022
60741,OMD,N, ,N, ,2022
60744,SESI2,N, ,N, ,2022
60745,SESI1,N, ,N, ,2022
60746,08502,Y,2.5,N, ,2022
60747,07724,Y,3.1,N, ,2022
60748,IDSS,N, ,N, ,2022
60752,PV1,Y,3,N, ,2022
60753,PV1,N, ,Y,1.3,2022
60754,PV1,N, ,Y,1.7,2022
60755,PV1,N, ,N, ,2022
60756,PV1,N, ,Y,4,2022
60757,PV1,N, ,Y,0.7,2022
60757,PV2,N, ,Y,1.4,2022
60757,PV3,N, ,Y,1.2,2022
60759,PV1,Y,1.8,N, ,2022
60761,1,N, ,N, ,2022
60762,07934,Y,8,N, ,2022
60763,PV1,N, ,N, ,2022
60764,PV1,N, ,N, ,2022
60765,PV1,Y,1.2,N, ,2022
60766,PV1,Y,2.4,N, ,2022
60769,PV1,Y,1.8,N, ,2022
60771,PV1,Y,1.3,N, ,2022
60772,PVHS,Y,1.8,N, ,2022
60772,PVMS,Y,1.3,N, ,2022
60774,GEN1,N, ,N, ,2022
60775,PV1,N, ,Y,6,2022
60776,FDBNK,N, ,N, ,2022
60777,GEN01,N, ,N, ,2022
60778,1,N, ,N, ,2022
60779,1,N, ,N, ,2022
60781,PV1,Y,0.9,N, ,2022
60782,1,N, ,N, ,2022
60783,1,N, ,N, ,2022
60784,PV1,N, ,N, ,2022
60785,TMSOL,N, ,N, ,2022
60787,SPGHT,N, ,N, ,2022
60788,XXXXX,N, ,N, ,2022
60789,UNIT1,N, ,N, ,2022
60790,PV,N, ,N, ,2022
60791,ANZA1,N, ,N, ,2022
60791,ANZA2,N, ,N, ,2022
60795,SO228,N, ,Y,4.8,2022
60796,SO234,N, ,Y,6.1,2022
60798,PV1,N, ,N, ,2022
60799,PV1,N, ,Y,5.9,2022
60800,PV1,N, ,N, ,2022
60801,PUEB2,N, ,N, ,2022
60802,PV1,Y,1.6,N, ,2022
60804,DBGAT,N, ,N, ,2022
60805,BRUN1,N, ,N, ,2022
60806,PV1,Y,2.1,N, ,2022
60808,USFDS,Y,6,N, ,2022
60809,MHWWT,Y,1,N, ,2022
60810,SABER,Y,2.1,N, ,2022
60813,ECA02,N, ,N, ,2022
60815,PV1,Y,2.3,N, ,2022
60815,PV2,Y,2.3,N, ,2022
60816,PV1,N, ,Y,2.2,2022
60817,PV1,Y,2.5,N, ,2022
60818,PV1,Y,2.5,N, ,2022
60819,PV1,Y,2.4,N, ,2022
60820,PV1,Y,2,N, ,2022
60821,PV1,Y,1.8,N, ,2022
60822,PV1,Y,4,N, ,2022
60822,PV2,Y,2,N, ,2022
60823,PV1,Y,3.1,N, ,2022
60824,PV1,Y,1.1,N, ,2022
60825,CNS1,N, ,N, ,2022
60827,GEN01,N, ,N, ,2022
60830,WEBST,N, ,Y,6.7,2022
60832,FARMI,N, ,N, ,2022
60833,DODGE,N, ,Y,6.1,2022
60834,HWY14,N, ,Y,6.7,2022
60835,PINEI,N, ,Y,2.9,2022
60836,BLAKE,N, ,Y,6.9,2022
60837,FORES,N, ,Y,6.5,2022
60838,WABAS,N, ,Y,4.1,2022
60839,PV1,Y,3.5,N, ,2022
60840,PV1,Y,2.1,N, ,2022
60841,PV1,N, ,N, ,2022
60842,PV1,N, ,N, ,2022
60843,RTD1,Y,0.6,N, ,2022
60843,RTD2,Y,0.7,N, ,2022
60843,RTD3,Y,0.2,N, ,2022
60843,RTD4,Y,1,N, ,2022
60843,RTD5,Y,0.5,N, ,2022
60843,RTD6,Y,0.2,N, ,2022
60844,PV1,Y,5,N, ,2022
60844,PV2,Y,4,N, ,2022
60846,PV1,Y,1.6,N, ,2022
60847,PV1,Y,1.7,N, ,2022
60848,51599,Y,2.2,N, ,2022
60849,87353,Y,2.4,N, ,2022
60851,PV1,N, ,Y,2.9,2022
60852,PV1,N, ,Y,2.9,2022
60853,HOUST,N, ,N, ,2022
60854,BRDMA,N, ,Y,4.6,2022
60855,DOW,N, ,Y,3.7,2022
60857,LKWD1,Y,1.4,N, ,2022
60858,PV1,N, ,Y,2.2,2022
60860,PV1,N, ,N, ,2022
60861,PV1,Y,3.4,N, ,2022
60863,PV1,N, ,N, ,2022
60864,PV1,N, ,N, ,2022
60866,4MID,N, ,N, ,2022
60867,SOU,N, ,Y,4.9,2022
60869,PB1,N, ,N, ,2022
60874,GMPSH,N, ,N, ,2022
60875,GMPSW,N, ,N, ,2022
60876,EIS1,N, ,N, ,2022
60877,GMPSN,N, ,N, ,2022
60878,54508,N, ,Y,1.9,2022
60879,02731,N, ,Y,1.7,2022
60880,MS1,Y,0.9,Y,0.4,2022
60880,MS2,Y,0.1,Y,1.2,2022
60881,BERN4,N, ,N, ,2022
60882,GAUSS,N, ,N, ,2022
60885,BSII,N, ,N, ,2022
60886,PSIII,N, ,N, ,2022
60887,PV1,N, ,N, ,2022
60888,PV1,N, ,N, ,2022
60889,PV1,N, ,N, ,2022
60890,PV1,N, ,N, ,2022
60891,PV1,N, ,N, ,2022
60892,PV1,N, ,N, ,2022
60893,PV1,N, ,N, ,2022
60894,PV1,N, ,N, ,2022
60895,PV1,N, ,N, ,2022
60904,PV1,Y,2.8,N, ,2022
60906,PV1,N, ,N, ,2022
60908,62380,N, ,Y,2.4,2022
60909,PV1,Y,1.2,N, ,2022
60912,PV1,N, ,N, ,2022
60913,PV1,N, ,N, ,2022
60913,PV2,N, ,N, ,2022
60914,W5328,N, ,N, ,2022
60915,PV1,N, ,N, ,2022
60916,PV1,N, ,N, ,2022
60917,PV1,N, ,N, ,2022
60919,SHAK,N, ,N, ,2022
60920,PV1,N, ,N, ,2022
60921,PV1,N, ,N, ,2022
60922,PV1,N, ,N, ,2022
60923,PV1,N, ,N, ,2022
60924,GEN1,Y,0.6,Y,0.4,2022
60929,RDOAK,N, ,N, ,2022
60930,DUBL1,N, ,N, ,2022
60935,PV1,N, ,N, ,2022
60936,PV1,N, ,N, ,2022
60937,IACS1,N, ,Y,0.9,2022
60937,IACS2,N, ,Y,0.9,2022
60938,AACS1,N, ,Y,0.9,2022
60938,AACS2,N, ,Y,0.9,2022
60938,AACS3,N, ,Y,0.9,2022
60938,AACS4,N, ,Y,0.9,2022
60939,KCCS1,X, ,Y,0.9,2022
60939,KCCS2,X, ,Y,0.9,2022
60940,LGCS1,X, ,Y,0.9,2022
60940,LGCS2,X, ,Y,0.9,2022
60940,LGCS3,X, ,Y,0.9,2022
60941,DMCS1,X, ,Y,0.9,2022
60941,DMCS2,X, ,Y,0.9,2022
60941,DMCS3,X, ,Y,0.9,2022
60942,BMCS1,X, ,Y,0.9,2022
60942,BMCS2,X, ,Y,0.9,2022
60942,BMCS3,X, ,Y,0.9,2022
60943,MSCS1,X, ,Y,0.9,2022
60943,MSCS2,X, ,Y,0.9,2022
60944,NVCS1,X, ,Y,0.9,2022
60944,NVCS2,X, ,Y,0.9,2022
60944,NVCS3,X, ,Y,0.9,2022
60944,NVCS4,X, ,Y,0.9,2022
60944,NVCS5,X, ,Y,0.9,2022
60945,PV1,N, ,N, ,2022
60947,Q644A,N, ,N, ,2022
60951,PV1,N, ,N, ,2022
60953,W5381,N, ,N, ,2022
60954,PV1,N, ,N, ,2022
60955,PV1,N, ,N, ,2022
60956,PV1,N, ,N, ,2022
60957,PV1,N, ,N, ,2022
60958,PV1,N, ,N, ,2022
60958,PV2,N, ,N, ,2022
60958,PV3,N, ,N, ,2022
60958,PV4,N, ,N, ,2022
60958,PV5,N, ,N, ,2022
60961,PV1,N, ,N, ,2022
60962,PV1,N, ,Y,1,2022
60962,PV2,N, ,Y,1,2022
60962,PV3,N, ,Y,1,2022
60964,AEPS1,N, ,N, ,2022
60965,COT,N, ,N, ,2022
60966,S0222,N, ,Y,4.8,2022
60967,10016,N, ,Y,2.8,2022
60968,PV1,N, ,N, ,2022
60971,PV1,N, ,N, ,2022
60971,PV2,N, ,N, ,2022
60971,PV3,N, ,N, ,2022
60975,WS532,N, ,N, ,2022
60976,PV1,N, ,N, ,2022
60978,PV1,N, ,N, ,2022
60979,PV1,N, ,N, ,2022
60980,PV1,N, ,N, ,2022
60981,WS526,N, ,N, ,2022
60982,1,N, ,N, ,2022
60984,PV1,N, ,N, ,2022
60985,ESPV,N, ,N, ,2022
60986,SO212,Y,3.2,N, ,2022
60989,PV1,N, ,N, ,2022
60990,PV1,N, ,N, ,2022
60992,NCARD,N, ,N, ,2022
60993,PV1,N, ,N, ,2022
60994,GEN1,N, ,N, ,2022
60995,1,N, ,N, ,2022
60996,PV1,N, ,N, ,2022
60997,EVRT1,N, ,N, ,2022
60998,UNWD2,N, ,N, ,2022
61003,CMUSW,N, ,N, ,2022
61006,SCAIR,Y,7.9,N, ,2022
61007,REDBR,N, ,Y,5.6,2022
61008,BROOK,N, ,Y,6.5,2022
61009,SPRIN,N, ,Y,2.5,2022
61010,BULLO,N, ,N, ,2022
61011,PV1,N, ,N, ,2022
61013,MCES1,N, ,N, ,2022
61015,CMUSW,N, ,N, ,2022
61016,STAF1,N, ,Y,6.9,2022
61017,STAF2,N, ,N, ,2022
61018,STAF3,N, ,Y,6.9,2022
61019,SILER,N, ,N, ,2022
61020,1,N, ,N, ,2022
61021,1,N, ,N, ,2022
61022,1,N, ,N, ,2022
61023,1,N, ,N, ,2022
61024,1,N, ,N, ,2022
61029,1,N, ,N, ,2022
61030,CMUSW,N, ,N, ,2022
61031,PV1,N, ,N, ,2022
61042,PV1,Y,1.6,N, ,2022
61043,PV1,Y,2.5,N, ,2022
61048,PV1,N, ,N, ,2022
61050,1,N, ,N, ,2022
61051,1,N, ,N, ,2022
61052,1,N, ,N, ,2022
61053,SGREE,N, ,N, ,2022
61054,SAND2,N, ,N, ,2022
61055,AMPFR,N, ,N, ,2022
61058,0000B,N, ,N, ,2022
61058,KRAM2,N, ,N, ,2022
61058,KRAM3,N, ,N, ,2022
61059,0000G,N, ,Y,7.2,2022
61060,0000I,N, ,Y,3.5,2022
61068,LAWA1,N, ,N, ,2022
61069,62381,N, ,Y,3,2022
61072,LEMND,N, ,N, ,2022
61073,PEMB1,N, ,N, ,2022
61074,PEMB2,N, ,N, ,2022
61084,LNING,N, ,N, ,2022
61085,1,N, ,N, ,2022
61086,1,N, ,N, ,2022
61087,1,N, ,N, ,2022
61088,1,N, ,N, ,2022
61089,1,N, ,N, ,2022
61090,1,N, ,N, ,2022
61091,1,N, ,N, ,2022
61092,IPL1,N, ,N, ,2022
61093,1,N, ,N, ,2022
61094,1,N, ,N, ,2022
61095,1,N, ,N, ,2022
61096,1,N, ,N, ,2022
61097,SYNFR,N, ,Y,5.2,2022
61098,BMSP,N, ,N, ,2022
61099,KIHEI,N, ,N, ,2022
61101,KUIA,N, ,N, ,2022
61104,PV1,Y,1.8,N, ,2022
61115,MANT1,N, ,N, ,2022
61116,DELA1,N, ,N, ,2022
61117,BAKE1,N, ,N, ,2022
61118,BIND1,N, ,N, ,2022
61119,W5519,N, ,N, ,2022
61120,W5520,N, ,N, ,2022
61121,W5521,N, ,N, ,2022
61124,EMS1,N, ,N, ,2022
61125,NVSF,N, ,N, ,2022
61126,12346,N, ,N, ,2022
61127,12348,N, ,N, ,2022
61128,12349,N, ,N, ,2022
61129,12347,N, ,N, ,2022
61131,12345,N, ,N, ,2022
61134,15800,N, ,N, ,2022
61135,LSF1,N, ,N, ,2022
61138,0000A,N, ,N, ,2022
61139,MARM2,N, ,N, ,2022
61139,MARM3,N, ,N, ,2022
61139,MARM4,N, ,N, ,2022
61139,MARM5,N, ,N, ,2022
61140,0000D,N, ,N, ,2022
61141,0000F,N, ,N, ,2022
61142,0000H,N, ,N, ,2022
61142,WASE2,N, ,N, ,2022
61142,WASE3,N, ,N, ,2022
61142,WASE4,N, ,N, ,2022
61142,WASE5,N, ,N, ,2022
61152,PV1,Y,6.5,N, ,2022
61156,STPAU,N, ,N, ,2022
61157,BOAZF,N, ,N, ,2022
61158,BIZZE,N, ,N, ,2022
61160,MILL1,N, ,N, ,2022
61162,RBBM,Y,1.9,N, ,2022
61163,ONSE,N, ,Y,1.4,2022
61164,ONSW,N, ,Y,1.4,2022
61165,88029,N, ,N, ,2022
61172,WAIAN,N, ,N, ,2022
61173,PV,N, ,N, ,2022
61174,ETCS1,N, ,Y,0.9,2022
61174,ETCS2,N, ,Y,0.9,2022
61174,ETCS3,N, ,Y,0.9,2022
61174,ETCS4,N, ,Y,0.9,2022
61175,CPCS1,N, ,Y,1.3,2022
61175,CPCS2,N, ,Y,1.3,2022
61176,FACS1,N, ,Y,0.9,2022
61176,FACS2,N, ,Y,0.9,2022
61176,FACS3,N, ,Y,0.9,2022
61177,GCCS1,N, ,Y,0.9,2022
61177,GCCS2,N, ,Y,0.9,2022
61177,GCCS3,N, ,Y,0.9,2022
61177,GCCS4,N, ,Y,0.9,2022
61177,GCCS5,N, ,Y,0.9,2022
61178,HCCS1,N, ,Y,1.3,2022
61178,HCCS2,N, ,Y,1.3,2022
61178,HCCS3,N, ,Y,1.3,2022
61178,HCCS4,N, ,Y,1.3,2022
61178,HCCS5,N, ,Y,1.3,2022
61179,JCCS1,N, ,Y,1.3,2022
61179,JCCS2,N, ,Y,1.3,2022
61179,JCCS3,N, ,Y,1.3,2022
61179,JCCS4,N, ,Y,1.3,2022
61180,PCCS1,N, ,Y,1,2022
61180,PCCS2,N, ,Y,1,2022
61181,OACS1,N, ,Y,1.3,2022
61181,OACS2,N, ,Y,1.3,2022
61181,OACS3,N, ,Y,1.3,2022
61181,OACS4,N, ,Y,1.3,2022
61181,OACS5,N, ,Y,1.3,2022
61182,RLCS1,N, ,Y,0.9,2022
61182,RLCS2,N, ,Y,0.9,2022
61182,RLCS3,N, ,Y,0.9,2022
61183,UACS1,N, ,Y,0.9,2022
61183,UACS2,N, ,Y,0.9,2022
61183,UACS3,N, ,Y,0.9,2022
61185,SO147,Y,1.5,N, ,2022
61187,CENT1,N, ,N, ,2022
61192,PV,N, ,N, ,2022
61193,PV,N, ,N, ,2022
61194,BARK,N, ,N, ,2022
61195,DIXON,N, ,N, ,2022
61196,MILLL,N, ,N, ,2022
61198,SA-1,N, ,N, ,2022
61199,PV1,N, ,N, ,2022
61200,ORSR2,N, ,N, ,2022
61201,ORSR3,N, ,N, ,2022
61202,MTSG3,N, ,N, ,2022
61203,PV1,N, ,N, ,2022
61205,PV1,N, ,N, ,2022
61206,10021,Y,1.6,N, ,2022
61208,PV1,Y,3.5,N, ,2022
61209,PV1,Y,4.2,N, ,2022
61210,FLS1,N, ,Y,2.9,2022
61211,PV,N, ,N, ,2022
61215,GBWXC,N, ,N, ,2022
61216,GBWXD,N, ,N, ,2022
61218,BROAD,N, ,N, ,2022
61219,KELLY,N, ,N, ,2022
61220,1,N, ,N, ,2022
61223,CHSF1,N, ,N, ,2022
61224,5400,Y,1.8,N, ,2022
61237,5402,N, ,Y,2.5,2022
61243,5406,Y,6,N, ,2022
61244,5404,Y,2.5,N, ,2022
61245,5405,Y,6,N, ,2022
61246,ASLF1,N, ,N, ,2022
61247,ASA1,N, ,N, ,2022
61248,INV1R,N, ,N, ,2022
61248,INV2G,N, ,N, ,2022
61249,W5531,N, ,N, ,2022
61250,USPS1,N, ,N, ,2022
61255,HAY02,N, ,N, ,2022
61256,HOF05,N, ,N, ,2022
61257,ZV204,N, ,N, ,2022
61258,ISS35,N, ,N, ,2022
61259,ISS59,N, ,N, ,2022
61260,ISS60,N, ,N, ,2022
61262,STGRT,N, ,N, ,2022
61264,ANTX2,N, ,N, ,2022
61265,ADSR3,N, ,N, ,2022
61268,PV1,N, ,N, ,2022
61268,PV2,N, ,N, ,2022
61271,18950,N, ,N, ,2022
61272,GHS,N, ,N, ,2022
61274,WISL1,N, ,N, ,2022
61275,WILS2,N, ,N, ,2022
61276,WILS3,N, ,N, ,2022
61277,WILS4,N, ,N, ,2022
61278,WILS5,N, ,N, ,2022
61279,WILS6,N, ,N, ,2022
61280,WILS7,N, ,N, ,2022
61281,BCRSC,N, ,N, ,2022
61283,GEN1,N, ,N, ,2022
61284,GEN1,N, ,N, ,2022
61287,SF5PV,N, ,N, ,2022
61288,GEN1,N, ,N, ,2022
61289,RBSMT,N, ,N, ,2022
61290,SMSMT,N, ,N, ,2022
61291,GMSMT,N, ,N, ,2022
61292,JAKSN,N, ,N, ,2022
61294,02419,N, ,Y,2.4,2022
61295,02675,N, ,Y,5.1,2022
61296,02529,N, ,Y,2,2022
61297,02567,N, ,Y,2.5,2022
61298,02112,N, ,Y,1.3,2022
61299,02599,N, ,Y,2.5,2022
61307,02076,N, ,Y,3.6,2022
61308,02696,N, ,Y,2.6,2022
61309,PV1,Y,1.2,N, ,2022
61310,PV1,N, ,N, ,2022
61311,PV1,N, ,N, ,2022
61312,PV1,N, ,N, ,2022
61313,BPU1,N, ,N, ,2022
61314,KERS,N, ,N, ,2022
61315,02196,N, ,Y,6,2022
61316,HSF1,N, ,N, ,2022
61318,SOLAR,N, ,N, ,2022
61319,W4885,N, ,N, ,2022
61323,PGRB5,N, ,N, ,2022
61324,PGRB4,N, ,N, ,2022
61325,PGRB3,N, ,N, ,2022
61326,PGRB2,N, ,N, ,2022
61327,PGRB1,N, ,N, ,2022
61328,TCCS1,N, ,Y,1,2022
61328,TCCS2,N, ,Y,1,2022
61328,TCCS3,N, ,Y,1,2022
61329,QDCS1,N, ,Y,0.9,2022
61329,QDCS2,N, ,Y,0.9,2022
61332,NIKE2,N, ,N, ,2022
61333,OHSA1,N, ,N, ,2022
61334,VRSA1,N, ,N, ,2022
61335,GDSMT,N, ,N, ,2022
61336,BESMT,N, ,N, ,2022
61337,MSMT,N, ,N, ,2022
61338,PGRC1,N, ,N, ,2022
61339,GBWXB,N, ,N, ,2022
61340,NGSF1,N, ,N, ,2022
61341,MSBW1,N, ,Y,3.7,2022
61342,MSBW2,N, ,Y,16.4,2022
61345,PV1,N, ,N, ,2022
61346,PV1,N, ,N, ,2022
61346,PV2,N, ,N, ,2022
61347,GEN1,N, ,N, ,2022
61348,W5691,N, ,N, ,2022
61349,W5694,N, ,N, ,2022
61350,SO145,Y,3.2,N, ,2022
61351,GEN1,N, ,N, ,2022
61352,GEN1,N, ,N, ,2022
61353,IVS2,N, ,N, ,2022
61354,STONY,Y,2.9,N, ,2022
61358,BWI5,Y,1.6,N, ,2022
61359,EWR5,Y,2.9,N, ,2022
61360,EWR6,Y,2.5,N, ,2022
61363,CSG1,N, ,N, ,2022
61363,CSG2,N, ,N, ,2022
61363,CSG3,N, ,N, ,2022
61363,CSG4,N, ,N, ,2022
61363,CSG5,N, ,N, ,2022
61367,PV1,Y,1.7,N, ,2022
61368,PV1,N, ,N, ,2022
61369,PV1,N, ,N, ,2022
61370,GEN1,N, ,N, ,2022
61371,ASH24,N, ,Y,2.8,2022
61373,BELL,Y,4.1,N, ,2022
61374,PV1,N, ,N, ,2022
61375,PV1,N, ,N, ,2022
61376,CEDR1,N, ,N, ,2022
61377,PATT1,Y,3.3,N, ,2022
61379,DODG1,N, ,N, ,2022
61379,DODG2,N, ,N, ,2022
61379,DODG3,N, ,N, ,2022
61379,DODG4,N, ,N, ,2022
61379,DODG5,N, ,N, ,2022
61380,JOHN1,N, ,N, ,2022
61380,JOHN2,N, ,N, ,2022
61380,JOHN3,N, ,N, ,2022
61380,JOHN4,N, ,N, ,2022
61380,JOHN5,N, ,N, ,2022
61381,KOPP1,N, ,N, ,2022
61381,KOPP2,N, ,N, ,2022
61381,KOPP3,N, ,N, ,2022
61381,KOPP4,N, ,N, ,2022
61381,KOPP5,N, ,N, ,2022
61382,LIND1,N, ,N, ,2022
61382,LIND2,N, ,N, ,2022
61382,LIND3,N, ,N, ,2022
61383,RENG1,N, ,N, ,2022
61383,RENG2,N, ,N, ,2022
61383,RENG3,N, ,N, ,2022
61383,RENG4,N, ,N, ,2022
61383,RENG5,N, ,N, ,2022
61384,STCL1,N, ,N, ,2022
61384,STCL2,N, ,N, ,2022
61384,STCL3,N, ,N, ,2022
61384,STCL4,N, ,N, ,2022
61384,STCL5,N, ,N, ,2022
61388,PV1,Y,7.1,N, ,2022
61389,PV1,Y,1.2,N, ,2022
61397,PV1,N, ,N, ,2022
61398,S1980,N, ,Y,2,2022
61399,DU183,N, ,Y,2.7,2022
61403,1,N, ,N, ,2022
61404,1,N, ,N, ,2022
61405,1,N, ,N, ,2022
61406,ESSEX,N, ,N, ,2022
61408,B1000,N, ,Y,1,2022
61409,GEN1,N, ,N, ,2022
61410,GEN1,N, ,N, ,2022
61411,GEN1,N, ,N, ,2022
61412,LATSC,N, ,N, ,2022
61415,CS1,N, ,N, ,2022
61418,VAL1,N, ,N, ,2022
61419,OTP,N, ,N, ,2022
61420,MRCD1,N, ,N, ,2022
61421,MDRA1,N, ,N, ,2022
61422,PV1,N, ,N, ,2022
61423,PV1,N, ,N, ,2022
61424,PV1,N, ,N, ,2022
61425,COYCS,N, ,Y,1.9,2022
61426,PV1,N, ,N, ,2022
61427,PV1,N, ,N, ,2022
61428,PV1,N, ,N, ,2022
61429,12344,N, ,Y,1.2,2022
61430,PV6,N, ,N, ,2022
61432,SCCU1,N, ,Y,2.6,2022
61433,SCNM1,N, ,Y,10.6,2022
61434,SCSP1,N, ,Y,7.8,2022
61435,AMPCW,N, ,N, ,2022
61436,AMPO3,N, ,N, ,2022
61437,AMPVS,N, ,N, ,2022
61438,AMPJC,N, ,N, ,2022
61439,PANPV,N, ,N, ,2022
61441,GPDB1,N, ,N, ,2022
61445,PV1,N, ,N, ,2022
61450,FSF1,N, ,N, ,2022
61451,NORTH,N, ,Y,7,2022
61452,WATER,N, ,Y,3.7,2022
61453,42278,N, ,Y,1,2022
61453,42279,N, ,Y,1,2022
61453,42280,N, ,Y,1,2022
61453,42281,N, ,Y,1,2022
61453,42282,N, ,Y,1,2022
61454,42286,N, ,Y,1,2022
61454,42287,N, ,Y,1,2022
61454,42288,N, ,Y,1,2022
61455,42292,N, ,Y,1,2022
61455,42294,N, ,Y,1,2022
61455,42295,N, ,Y,1,2022
61455,42296,N, ,Y,1,2022
61455,42297,N, ,Y,1,2022
61456,41620,N, ,Y,1,2022
61456,41621,N, ,Y,1,2022
61456,41622,N, ,Y,1,2022
61457,PALM,N, ,N, ,2022
61458,MARTN,N, ,N, ,2022
61459,PV1,N, ,N, ,2022
61460,MEW1,Y,4.7,N, ,2022
61461,NSS01,Y,1.5,N, ,2022
61462,PV1,N, ,N, ,2022
61463,VBERG,N, ,N, ,2022
61465,BWI2,Y,2,N, ,2022
61466,EWR9,Y,5.3,N, ,2022
61467,LXNE1,N, ,N, ,2022
61468,GPVP1,N, ,N, ,2022
61469,LIC01,N, ,Y,2.8,2022
61470,CFM11,N, ,Y,2.9,2022
61471,CFM31,N, ,Y,2.8,2022
61472,ANTO2,N, ,N, ,2022
61473,HWVHS,N, ,N, ,2022
61478,FELY1,N, ,Y,1.3,2022
61478,FELY2,N, ,Y,1.3,2022
61478,FELY3,N, ,Y,1.3,2022
61478,FELY4,N, ,Y,1.3,2022
61478,FELY5,N, ,Y,1.3,2022
61483,CTGR1,N, ,Y,1.3,2022
61483,CTGR2,N, ,Y,1.3,2022
61483,CTGR3,N, ,Y,1.3,2022
61483,CTGR4,N, ,Y,1.3,2022
61483,CTGR5,N, ,Y,1.3,2022
61484,FOX1,N, ,Y,1.3,2022
61484,FOX2,N, ,Y,1.3,2022
61484,FOX3,N, ,Y,1.3,2022
61484,FOX4,N, ,Y,1.3,2022
61484,FOX5,N, ,Y,1.3,2022
61485,STOL1,N, ,Y,1.3,2022
61485,STOL2,N, ,Y,1.3,2022
61485,STOL3,N, ,Y,1.3,2022
61486,WY01,N, ,Y,1.3,2022
61486,WY02,N, ,Y,1.3,2022
61486,WY03,N, ,Y,1.3,2022
61486,WY04,N, ,Y,1.3,2022
61486,WY05,N, ,Y,1.3,2022
61487,SLBAB,N, ,N, ,2022
61489,CAM,N, ,N, ,2022
61490,EST1,N, ,N, ,2022
61493,SEALY,N, ,N, ,2022
61494,41327,N, ,Y,1,2022
61494,41328,N, ,Y,1,2022
61494,41329,N, ,Y,1,2022
61494,41330,N, ,Y,1,2022
61495,42254,N, ,Y,1,2022
61495,42255,N, ,Y,1,2022
